HS4,direction,mass,year
9106,export,163343.0,2001
9106,export,60811.0,2002
9106,export,83922.0,2003
9106,export,81077.0,2004
9106,export,96144.0,2005
9106,export,88590.0,2006
9106,export,136517.0,2007
9106,export,80831.0,2008
9106,export,85792.0,2009
9106,export,215232.0,2010
9106,export,2444997.0,2011
9106,export,1851394.0,2012
9106,export,335668.0,2013
9106,export,210569.0,2014
9106,export,615336.0,2015
9106,export,304303.0,2016
9106,export,344483.0,2017
9106,import,337161.0,1996
9106,import,375144.0,1997
9106,import,613798.0,1998
9106,import,732036.0,1999
9106,import,790870.0,2000
9106,import,838585.0,2001
9106,import,888120.0,2002
9106,import,875501.0,2003
9106,import,742346.0,2004
9106,import,1369316.0,2005
9106,import,1860459.0,2006
9106,import,746153.0,2007
9106,import,720284.0,2008
9106,import,499420.0,2009
9106,import,680060.0,2010
9106,import,573217.0,2011
9106,import,554058.0,2012
9106,import,614899.0,2013
9106,import,1001830.0,2014
9106,import,834316.0,2015
9106,import,1037217.0,2016
9106,import,802225.0,2017
9107,export,81006.0,1996
9107,export,91466.0,1997
9107,export,126127.0,1998
9107,export,117156.0,1999
9107,export,165721.0,2000
9107,export,436976.0,2001
9107,export,264143.0,2002
9107,export,260251.0,2003
9107,export,317643.0,2004
9107,export,369156.0,2005
9107,export,124595.0,2006
9107,export,72060.0,2007
9107,export,75001.0,2008
9107,export,62607.0,2009
9107,export,127263.0,2010
9107,export,106197.0,2011
9107,export,96172.0,2012
9107,export,76574.0,2013
9107,export,81080.0,2014
9107,export,62937.0,2015
9107,export,125690.0,2016
9107,export,160008.0,2017
9107,import,881521.0,1996
9107,import,992461.0,1997
9107,import,1074564.0,1998
9107,import,1087666.0,1999
9107,import,901976.0,2000
9107,import,591924.0,2001
9107,import,870637.0,2002
9107,import,833648.0,2003
9107,import,1063816.0,2004
9107,import,1335490.0,2005
9107,import,1682074.0,2006
9107,import,1094985.0,2007
9107,import,1442124.0,2008
9107,import,1378636.0,2009
9107,import,1254230.0,2010
9107,import,738229.0,2011
9107,import,816678.0,2012
9107,import,758431.0,2013
9107,import,825208.0,2014
9107,import,630198.0,2015
9107,import,660446.0,2016
9107,import,640300.0,2017
9108,export,9708.0,1996
9108,export,7671.0,1997
9108,export,6842.0,1998
9108,export,12203.0,1999
9108,export,3205.0,2000
9108,export,139071.0,2001
9108,export,7444.0,2002
9108,export,9752.0,2003
9108,export,8688.0,2004
9108,export,8679.0,2005
9108,export,12074.0,2006
9108,export,12378.0,2007
9108,export,6841.0,2008
9108,export,11710.0,2009
9108,export,9205.0,2010
9108,export,16216.0,2011
9108,export,16207.0,2012
9108,export,34936.0,2013
9108,export,48443.0,2014
9108,export,206450.0,2015
9108,export,218791.0,2016
9108,export,516660.0,2017
9108,import,84911.0,1996
9108,import,50354.0,1997
9108,import,68366.0,1998
9108,import,179190.0,1999
9108,import,248389.0,2000
9108,import,240287.0,2001
9108,import,77763.0,2002
9108,import,20769.0,2003
9108,import,9266.0,2004
9108,import,21735.0,2005
9108,import,23884.0,2006
9108,import,30219.0,2007
9108,import,63175.0,2008
9108,import,84732.0,2009
9108,import,88260.0,2010
9108,import,123790.0,2011
9108,import,135651.0,2012
9108,import,101758.0,2013
9108,import,78130.0,2014
9108,import,68270.0,2015
9108,import,60784.0,2016
9108,import,59024.0,2017
9109,export,31608.0,1996
9109,export,46700.0,1997
9109,export,40064.0,1998
9109,export,104928.0,1999
9109,export,28322.0,2000
9109,export,25850.0,2001
9109,export,14085.0,2002
9109,export,6632.0,2003
9109,export,9848.0,2004
9109,export,5798.0,2005
9109,export,8416.0,2006
9109,export,8477.0,2007
9109,export,12986.0,2008
9109,export,5721.0,2009
9109,export,24600.0,2010
9109,export,27344.0,2011
9109,export,16291.0,2012
9109,export,9185.0,2013
9109,export,13059.0,2014
9109,export,6637.0,2015
9109,export,6303.0,2016
9109,export,31524.0,2017
9109,import,160889.0,1996
9109,import,168616.0,1997
9109,import,177447.0,1998
9109,import,335240.0,1999
9109,import,163710.0,2000
9109,import,136868.0,2001
9109,import,110531.0,2002
9109,import,182663.0,2003
9109,import,192957.0,2004
9109,import,106184.0,2005
9109,import,108556.0,2006
9109,import,106185.0,2007
9109,import,71916.0,2008
9109,import,100177.0,2009
9109,import,128972.0,2010
9109,import,64202.0,2011
9109,import,103204.0,2012
9109,import,58416.0,2013
9109,import,35211.0,2014
9109,import,73105.0,2015
9109,import,150620.0,2016
9109,import,76845.0,2017
9110,export,8792.0,1996
9110,export,33435.0,1997
9110,export,4096.0,1998
9110,export,78340.0,1999
9110,export,25321.0,2000
9110,export,22774.0,2001
9110,export,10740.0,2002
9110,export,13990.0,2003
9110,export,11820.0,2004
9110,export,29768.0,2005
9110,export,4848.0,2006
9110,export,20332.0,2007
9110,export,13802.0,2008
9110,export,16827.0,2009
9110,export,12148.0,2010
9110,export,9679.0,2011
9110,export,33993.0,2012
9110,export,13922.0,2013
9110,export,11803.0,2014
9110,export,10900.0,2015
9110,export,19807.0,2016
9110,export,12891.0,2017
9110,import,86820.0,1996
9110,import,116556.0,1997
9110,import,64470.0,1998
9110,import,51183.0,1999
9110,import,31817.0,2000
9110,import,20887.0,2001
9110,import,60933.0,2002
9110,import,36153.0,2003
9110,import,49594.0,2004
9110,import,68559.0,2005
9110,import,38365.0,2006
9110,import,132196.0,2007
9110,import,36226.0,2008
9110,import,10227.0,2009
9110,import,22171.0,2010
9110,import,74841.0,2011
9110,import,18407.0,2012
9110,import,18632.0,2013
9110,import,11516.0,2014
9110,import,9388.0,2015
9110,import,12377.0,2016
9110,import,9574.0,2017
9111,export,2359.0,1996
9111,export,29044.0,1997
9111,export,23718.0,1998
9111,export,25851.0,1999
9111,export,3255.0,2000
9111,export,12716.0,2001
9111,export,15977.0,2002
9111,export,6344.0,2003
9111,export,10475.0,2004
9111,export,12384.0,2005
9111,export,12020.0,2006
9111,export,4272.0,2007
9111,export,7354.0,2008
9111,export,6260.0,2009
9111,export,6408.0,2010
9111,export,20601.0,2011
9111,export,6882.0,2012
9111,export,4422.0,2013
9111,export,15864.0,2014
9111,export,3844.0,2015
9111,export,2055.0,2016
9111,export,11072.0,2017
9111,import,29395.0,1996
9111,import,30483.0,1997
9111,import,47730.0,1998
9111,import,51785.0,1999
9111,import,37052.0,2000
9111,import,87612.0,2001
9111,import,94037.0,2002
9111,import,71898.0,2003
9111,import,56166.0,2004
9111,import,17860.0,2005
9111,import,14570.0,2006
9111,import,40006.0,2007
9111,import,36931.0,2008
9111,import,22837.0,2009
9111,import,43128.0,2010
9111,import,18671.0,2011
9111,import,35570.0,2012
9111,import,100229.0,2013
9111,import,100771.0,2014
9111,import,317065.0,2015
9111,import,172674.0,2016
9111,import,38797.0,2017
9112,export,5324.0,1996
9112,export,10709.0,1997
9112,export,10703.0,1998
9112,export,7470.0,1999
9112,export,6159.0,2000
9112,export,29960.0,2001
9112,export,7573.0,2002
9112,export,3860.0,2003
9112,export,4229.0,2004
9112,export,4432.0,2005
9112,export,852.0,2006
9112,export,1509.0,2007
9112,export,2427.0,2008
9112,export,2193.0,2009
9112,export,4723.0,2010
9112,export,2837.0,2011
9112,export,13849.0,2012
9112,export,776.0,2013
9112,export,2431.0,2014
9112,export,4558.0,2015
9112,export,1438.0,2016
9112,export,2112.0,2017
9112,import,16537.0,1996
9112,import,62828.0,1997
9112,import,139436.0,1998
9112,import,142335.0,1999
9112,import,117143.0,2000
9112,import,20032.0,2001
9112,import,25084.0,2002
9112,import,22506.0,2003
9112,import,47221.0,2004
9112,import,48116.0,2005
9112,import,26673.0,2006
9112,import,25173.0,2007
9112,import,15895.0,2008
9112,import,17750.0,2009
9112,import,29406.0,2010
9112,import,6628.0,2011
9112,import,10484.0,2012
9112,import,6382.0,2013
9112,import,11151.0,2014
9112,import,14718.0,2015
9112,import,10921.0,2016
9112,import,6889.0,2017
9113,export,48308.0,1996
9113,export,27244.0,1997
9113,export,23387.0,1998
9113,export,70967.0,1999
9113,export,24537.0,2000
9113,export,108775.0,2001
9113,export,67877.0,2002
9113,export,25134.0,2003
9113,export,54279.0,2004
9113,export,23036.0,2005
9113,export,41424.0,2006
9113,export,38281.0,2007
9113,export,42044.0,2008
9113,export,59430.0,2009
9113,export,33969.0,2010
9113,export,25162.0,2011
9113,export,35354.0,2012
9113,export,29181.0,2013
9113,export,112793.0,2014
9113,export,286071.0,2015
9113,export,46642.0,2016
9113,export,104585.0,2017
9113,import,150368.0,1996
9113,import,152865.0,1997
9113,import,155878.0,1998
9113,import,174360.0,1999
9113,import,163446.0,2000
9113,import,134668.0,2001
9113,import,228166.0,2002
9113,import,112966.0,2003
9113,import,401926.0,2004
9113,import,229198.0,2005
9113,import,101180.0,2006
9113,import,136448.0,2007
9113,import,176971.0,2008
9113,import,81776.0,2009
9113,import,203085.0,2010
9113,import,91460.0,2011
9113,import,96046.0,2012
9113,import,181960.0,2013
9113,import,210135.0,2014
9113,import,127400.0,2015
9113,import,163054.0,2016
9113,import,211633.0,2017
9114,export,27839.0,1996
9114,export,62521.0,1997
9114,export,29107.0,1998
9114,export,247707.0,1999
9114,export,76266.0,2000
9114,export,49943.0,2001
9114,export,20650.0,2002
9114,export,24861.0,2003
9114,export,14612.0,2004
9114,export,15589.0,2005
9114,export,21530.0,2006
9114,export,44461.0,2007
9114,export,24070.0,2008
9114,export,24611.0,2009
9114,export,13276.0,2010
9114,export,13676.0,2011
9114,export,18109.0,2012
9114,export,31981.0,2013
9114,export,29159.0,2014
9114,export,19978.0,2015
9114,export,30244.0,2016
9114,export,29577.0,2017
9114,import,138371.0,1996
9114,import,103492.0,1997
9114,import,120347.0,1998
9114,import,140724.0,1999
9114,import,206527.0,2000
9114,import,139871.0,2001
9114,import,180891.0,2002
9114,import,193614.0,2003
9114,import,160967.0,2004
9114,import,162028.0,2005
9114,import,227033.0,2006
9114,import,183057.0,2007
9114,import,175570.0,2008
9114,import,142106.0,2009
9114,import,142842.0,2010
9114,import,112383.0,2011
9114,import,130257.0,2012
9114,import,155453.0,2013
9114,import,222110.0,2014
9114,import,170202.0,2015
9114,import,200138.0,2016
9114,import,275313.0,2017
92--,export,189486.0,2015
92--,export,265399.0,2016
92--,export,212971.0,2017
92--,import,328049.0,2015
92--,import,874141.0,2016
92--,import,1026276.0,2017
9201,export,1401567.0,1996
9201,export,1368321.0,1997
9201,export,1401427.0,1998
9201,export,1006951.0,1999
9201,export,247687.0,2000
9201,export,1340581.0,2001
9201,export,921617.0,2002
9201,export,1128967.0,2003
9201,export,1152414.0,2004
9201,export,1085464.0,2005
9201,export,899435.0,2006
9201,export,921721.0,2007
9201,export,715004.0,2008
9201,export,450816.0,2009
9201,export,159778.0,2010
9201,export,230114.0,2011
9201,export,400803.0,2012
9201,export,402990.0,2013
9201,export,362678.0,2014
9201,export,268896.0,2015
9201,export,351608.0,2016
9201,export,308168.0,2017
9201,import,1364036.0,1996
9201,import,1546931.0,1997
9201,import,1534969.0,1998
9201,import,1566272.0,1999
9201,import,1845664.0,2000
9201,import,1862123.0,2001
9201,import,2141084.0,2002
9201,import,2377471.0,2003
9201,import,2175745.0,2004
9201,import,1839227.0,2005
9201,import,2166951.0,2006
9201,import,2300665.0,2007
9201,import,2032730.0,2008
9201,import,1706834.0,2009
9201,import,1765296.0,2010
9201,import,1701364.0,2011
9201,import,1619567.0,2012
9201,import,1564726.0,2013
9201,import,1597791.0,2014
9201,import,1459006.0,2015
9201,import,1492865.0,2016
9201,import,1265243.0,2017
9202,export,88615.0,1996
9202,export,134111.0,1997
9202,export,107718.0,1998
9202,export,173622.0,1999
9202,export,174173.0,2000
9202,export,189834.0,2001
9202,export,216349.0,2002
9202,export,194730.0,2003
9202,export,163667.0,2004
9202,export,174421.0,2005
9202,export,168562.0,2006
9202,export,198007.0,2007
9202,export,227321.0,2008
9202,export,170194.0,2009
9202,export,199327.0,2010
9202,export,187055.0,2011
9202,export,186127.0,2012
9202,export,259897.0,2013
9202,export,306457.0,2014
9202,export,248635.0,2015
9202,export,345996.0,2016
9202,export,360500.0,2017
9202,import,909962.0,1996
9202,import,950706.0,1997
9202,import,1068176.0,1998
9202,import,809827.0,1999
9202,import,1090038.0,2000
9202,import,1282201.0,2001
9202,import,1425291.0,2002
9202,import,1677871.0,2003
9202,import,1756993.0,2004
9202,import,1985566.0,2005
9202,import,2398794.0,2006
9202,import,2077299.0,2007
9202,import,2037185.0,2008
9202,import,2277187.0,2009
9202,import,2036735.0,2010
9202,import,2016000.0,2011
9202,import,2057497.0,2012
9202,import,1992747.0,2013
9202,import,2216482.0,2014
9202,import,2102848.0,2015
9202,import,1919772.0,2016
9202,import,1757641.0,2017
9203,export,61092.0,1996
9203,export,70736.0,1997
9203,export,47654.0,1998
9203,export,111408.0,1999
9203,export,47259.0,2000
9203,export,132959.0,2001
9203,export,96653.0,2002
9203,export,19965.0,2003
9203,export,40220.0,2004
9203,export,27460.0,2005
9203,export,15250.0,2006
9203,import,25220.0,1996
9203,import,25981.0,1997
9203,import,19364.0,1998
9203,import,169744.0,1999
9203,import,58024.0,2000
9203,import,38057.0,2001
9203,import,23463.0,2002
9203,import,23639.0,2003
9203,import,12006.0,2004
9203,import,6330.0,2005
9203,import,40912.0,2006
9204,export,13272.0,1996
9204,export,13293.0,1997
9204,export,16317.0,1998
9204,export,3086.0,1999
9204,export,16243.0,2000
9204,export,4445.0,2001
9204,export,9661.0,2002
9204,export,16079.0,2003
9204,export,3694.0,2004
9204,export,5485.0,2005
9204,export,8707.0,2006
9204,import,48114.0,1996
9204,import,58949.0,1997
9204,import,405891.0,1998
9204,import,55461.0,1999
9204,import,425861.0,2000
9204,import,65567.0,2001
9204,import,47951.0,2002
9204,import,96518.0,2003
9204,import,64920.0,2004
9204,import,62380.0,2005
9204,import,58277.0,2006
9205,export,119994.0,1996
9205,export,164648.0,1997
9205,export,119733.0,1998
9205,export,142943.0,1999
9205,export,150725.0,2000
9205,export,124647.0,2001
9205,export,103929.0,2002
9205,export,115799.0,2003
9205,export,107000.0,2004
9205,export,106098.0,2005
9205,export,78333.0,2006
9205,export,106616.0,2007
9205,export,116232.0,2008
9205,export,112573.0,2009
9205,export,146084.0,2010
9205,export,110092.0,2011
9205,export,438766.0,2012
9205,export,850785.0,2013
9205,export,161131.0,2014
9205,export,128811.0,2015
9205,export,127261.0,2016
9205,export,230386.0,2017
9205,import,540551.0,1996
9205,import,462304.0,1997
9205,import,577036.0,1998
9205,import,519756.0,1999
9205,import,549452.0,2000
9205,import,662786.0,2001
9205,import,643304.0,2002
9205,import,605947.0,2003
9205,import,551817.0,2004
9205,import,656692.0,2005
9205,import,770160.0,2006
9205,import,856199.0,2007
9205,import,763252.0,2008
9205,import,622369.0,2009
9205,import,509430.0,2010
9205,import,493723.0,2011
9205,import,587106.0,2012
9205,import,517101.0,2013
9205,import,629624.0,2014
9205,import,535996.0,2015
9205,import,671947.0,2016
9205,import,455219.0,2017
9206,export,610305.0,1996
9206,export,590569.0,1997
9206,export,587352.0,1998
9206,export,503697.0,1999
9206,export,537688.0,2000
9206,export,555773.0,2001
9206,export,525821.0,2002
9206,export,280287.0,2003
9206,export,671942.0,2004
9206,export,517677.0,2005
9206,export,358605.0,2006
9206,export,338850.0,2007
9206,export,325574.0,2008
9206,export,292314.0,2009
9206,export,203102.0,2010
9206,export,189055.0,2011
9206,export,227179.0,2012
9206,export,247027.0,2013
9206,export,223863.0,2014
9206,export,177774.0,2015
9206,export,216786.0,2016
9206,export,199640.0,2017
9206,import,939616.0,1996
9206,import,1189823.0,1997
9206,import,1449766.0,1998
9206,import,1591512.0,1999
9206,import,1555897.0,2000
9206,import,2469928.0,2001
9206,import,2572929.0,2002
9206,import,2726539.0,2003
9206,import,3417150.0,2004
9206,import,3555514.0,2005
9206,import,3371096.0,2006
9206,import,2914040.0,2007
9206,import,2437147.0,2008
9206,import,2028658.0,2009
9206,import,2141872.0,2010
9206,import,1942043.0,2011
9206,import,1797318.0,2012
9206,import,1435940.0,2013
9206,import,1487478.0,2014
9206,import,1241300.0,2015
9206,import,1238929.0,2016
9206,import,1158314.0,2017
9207,export,401333.0,1996
9207,export,356751.0,1997
9207,export,504009.0,1998
9207,export,265500.0,1999
9207,export,368646.0,2000
9207,export,425278.0,2001
9207,export,412500.0,2002
9207,export,560356.0,2003
9207,export,1345816.0,2004
9207,export,753724.0,2005
9207,export,708403.0,2006
9207,export,636654.0,2007
9207,export,630582.0,2008
9207,export,478712.0,2009
9207,export,548836.0,2010
9207,export,503648.0,2011
9207,export,476338.0,2012
9207,export,547074.0,2013
9207,export,554784.0,2014
9207,export,481084.0,2015
9207,export,714455.0,2016
9207,export,824654.0,2017
9207,import,3523975.0,1996
9207,import,3750625.0,1997
9207,import,4458011.0,1998
9207,import,4023736.0,1999
9207,import,4303327.0,2000
9207,import,4188354.0,2001
9207,import,4852612.0,2002
9207,import,5013915.0,2003
9207,import,6145915.0,2004
9207,import,6789280.0,2005
9207,import,6797594.0,2006
9207,import,7136065.0,2007
9207,import,6510281.0,2008
9207,import,5040539.0,2009
9207,import,5230924.0,2010
9207,import,4535302.0,2011
9207,import,4609905.0,2012
9207,import,4436229.0,2013
9207,import,4718061.0,2014
9207,import,4666935.0,2015
9207,import,5250514.0,2016
9207,import,4901983.0,2017
9208,export,79001.0,1996
9208,export,187209.0,1997
9208,export,187924.0,1998
9208,export,136376.0,1999
9208,export,136218.0,2000
9208,export,118188.0,2001
9208,export,82969.0,2002
9208,export,214305.0,2003
9208,export,230803.0,2004
9208,export,115584.0,2005
9208,export,234338.0,2006
9208,export,146528.0,2007
9208,export,132764.0,2008
9208,export,69239.0,2009
9208,export,79556.0,2010
9208,export,86627.0,2011
9208,export,108993.0,2012
9208,export,98045.0,2013
9208,export,89226.0,2014
9208,export,56356.0,2015
9208,export,99622.0,2016
9208,export,111594.0,2017
9208,import,832776.0,1996
9208,import,875703.0,1997
9208,import,984936.0,1998
9208,import,654823.0,1999
9208,import,515595.0,2000
9208,import,534611.0,2001
9208,import,580152.0,2002
9208,import,564453.0,2003
9208,import,615612.0,2004
9208,import,593571.0,2005
9208,import,539051.0,2006
9208,import,511109.0,2007
9208,import,463870.0,2008
9208,import,401673.0,2009
9208,import,1023151.0,2010
9208,import,307759.0,2011
9208,import,349884.0,2012
9208,import,344393.0,2013
9208,import,278693.0,2014
9208,import,258681.0,2015
9208,import,271652.0,2016
9208,import,269278.0,2017
9209,export,605283.0,1996
9209,export,727422.0,1997
9209,export,585527.0,1998
9209,export,2134719.0,1999
9209,export,2428725.0,2000
9209,export,669513.0,2001
9209,export,580478.0,2002
9209,export,607697.0,2003
9209,export,434152.0,2004
9209,export,341415.0,2005
9209,export,490164.0,2006
9209,export,454700.0,2007
9209,export,491052.0,2008
9209,export,509169.0,2009
9209,export,432790.0,2010
9209,export,1466340.0,2011
9209,export,1185088.0,2012
9209,export,378291.0,2013
9209,export,440262.0,2014
9209,export,409702.0,2015
9209,export,462031.0,2016
9209,export,513877.0,2017
9209,import,1925831.0,1996
9209,import,2550487.0,1997
9209,import,2783122.0,1998
9209,import,2970669.0,1999
9209,import,3286780.0,2000
9209,import,3194613.0,2001
9209,import,3788092.0,2002
9209,import,3992093.0,2003
9209,import,4592145.0,2004
9209,import,4561050.0,2005
9209,import,4767729.0,2006
9209,import,4542210.0,2007
9209,import,3682368.0,2008
9209,import,2503095.0,2009
9209,import,2169707.0,2010
9209,import,2226272.0,2011
9209,import,2871344.0,2012
9209,import,2240747.0,2013
9209,import,2567748.0,2014
9209,import,2411948.0,2015
9209,import,3032386.0,2016
9209,import,2631262.0,2017
93--,export,522653.0,2015
93--,export,768031.0,2016
93--,export,759860.0,2017
93--,import,1745524.0,2015
93--,import,1103810.0,2016
93--,import,1992261.0,2017
9302,export,59.0,2006
9302,export,29384.0,2007
9302,export,682.0,2008
9302,export,805.0,2009
9302,export,1652.0,2010
9302,export,2928.0,2011
9302,export,1042.0,2012
9302,export,14124.0,2013
9302,export,1914.0,2014
9302,export,3256.0,2015
9302,export,1655.0,2016
9302,export,6541.0,2017
9304,export,76878.0,1996
9304,export,103589.0,1997
9304,export,80327.0,1998
9304,export,131281.0,1999
9304,export,180850.0,2000
9304,export,108847.0,2001
9304,export,92376.0,2002
9304,export,194472.0,2003
9304,export,109266.0,2004
9304,export,122168.0,2005
9304,export,114867.0,2006
9304,export,129419.0,2007
9304,export,158033.0,2008
9304,export,179995.0,2009
9304,export,246296.0,2010
9304,export,207701.0,2011
9304,export,131171.0,2012
9304,export,141110.0,2013
9304,export,134471.0,2014
9304,export,162172.0,2015
9304,export,102027.0,2016
9304,export,131921.0,2017
9304,import,226746.0,1996
9304,import,133878.0,1997
9304,import,226415.0,1998
9304,import,364851.0,1999
9304,import,421703.0,2000
9304,import,507571.0,2001
9304,import,825494.0,2002
9304,import,755752.0,2003
9304,import,4013428.0,2004
9304,import,1182194.0,2005
9304,import,720879.0,2006
9304,import,623152.0,2007
9304,import,495123.0,2008
9304,import,535854.0,2009
9304,import,729432.0,2010
9304,import,939871.0,2011
9304,import,880407.0,2012
9304,import,1056756.0,2013
9304,import,1065285.0,2014
9304,import,728200.0,2015
9304,import,556032.0,2016
9304,import,830949.0,2017
9307,export,5120.0,2013
9307,export,49712.0,2014
9307,export,6012.0,2015
9307,export,25006.0,2016
9307,export,24833.0,2017
9307,import,110901.0,2013
9307,import,137047.0,2014
9307,import,202124.0,2015
9307,import,218459.0,2016
9307,import,158582.0,2017
95--,export,6237963.0,2015
95--,export,7558348.0,2016
95--,export,7141286.0,2017
95--,import,16367121.0,2015
95--,import,16939790.0,2016
95--,import,51555999.0,2017
9501,export,561307.0,1996
9501,export,572924.0,1997
9501,export,489682.0,1998
9501,export,651971.0,1999
9501,export,1002108.0,2000
9501,export,1081952.0,2001
9501,export,986354.0,2002
9501,export,938345.0,2003
9501,export,804035.0,2004
9501,export,829815.0,2005
9501,export,1105778.0,2006
9501,import,8747282.0,1996
9501,import,8956925.0,1997
9501,import,10731079.0,1998
9501,import,12050752.0,1999
9501,import,16000635.0,2000
9501,import,16413512.0,2001
9501,import,12276934.0,2002
9501,import,16784976.0,2003
9501,import,19384185.0,2004
9501,import,19233490.0,2005
9501,import,20401871.0,2006
9502,export,4255535.0,1996
9502,export,3695045.0,1997
9502,export,3297527.0,1998
9502,export,2613533.0,1999
9502,export,2205521.0,2000
9502,export,1751388.0,2001
9502,export,6179471.0,2002
9502,export,2381476.0,2003
9502,export,3168133.0,2004
9502,export,2987786.0,2005
9502,export,2466949.0,2006
9502,import,18264095.0,1996
9502,import,20957055.0,1997
9502,import,21046152.0,1998
9502,import,19986675.0,1999
9502,import,22866540.0,2000
9502,import,23010626.0,2001
9502,import,21994660.0,2002
9502,import,25448222.0,2003
9502,import,20365692.0,2004
9502,import,18197075.0,2005
9502,import,16888500.0,2006
9503,export,33365248.0,1996
9503,export,30441341.0,1997
9503,export,28387982.0,1998
9503,export,42712279.0,1999
9503,export,26801014.0,2000
9503,export,27595662.0,2001
9503,export,26573843.0,2002
9503,export,27461530.0,2003
9503,export,31524708.0,2004
9503,export,34859207.0,2005
9503,export,40991994.0,2006
9503,export,41600124.0,2007
9503,export,43390813.0,2008
9503,export,46403034.0,2009
9503,export,43390648.0,2010
9503,export,37353511.0,2011
9503,export,35085742.0,2012
9503,export,37132082.0,2013
9503,export,43069030.0,2014
9503,export,45591352.0,2015
9503,export,51881430.0,2016
9503,export,59447391.0,2017
9503,import,117139399.0,1996
9503,import,131470979.0,1997
9503,import,244503461.0,1998
9503,import,170040192.0,1999
9503,import,169811317.0,2000
9503,import,170063558.0,2001
9503,import,202090700.0,2002
9503,import,225181808.0,2003
9503,import,239895098.0,2004
9503,import,244760598.0,2005
9503,import,443590418.0,2006
9503,import,270702511.0,2007
9503,import,257982483.0,2008
9503,import,233303384.0,2009
9503,import,281615669.0,2010
9503,import,257061953.0,2011
9503,import,250287654.0,2012
9503,import,259537811.0,2013
9503,import,301010958.0,2014
9503,import,260144842.0,2015
9503,import,266947227.0,2016
9503,import,261186670.0,2017
9504,export,33249343.0,1996
9504,export,27661929.0,1997
9504,export,26443000.0,1998
9504,export,83409713.0,1999
9504,export,22523640.0,2000
9504,export,20854931.0,2001
9504,export,23731036.0,2002
9504,export,20032633.0,2003
9504,export,20450901.0,2004
9504,export,18438438.0,2005
9504,export,30656209.0,2006
9504,export,20536490.0,2007
9504,export,24565148.0,2008
9504,export,21293092.0,2009
9504,export,21070982.0,2010
9504,export,20599544.0,2011
9504,export,30226615.0,2012
9504,export,33710445.0,2013
9504,export,32692675.0,2014
9504,export,17004224.0,2015
9504,export,17642926.0,2016
9504,export,32954534.0,2017
9504,import,29971969.0,1996
9504,import,35462553.0,1997
9504,import,969103937.0,1998
9504,import,185689177.0,1999
9504,import,49087435.0,2000
9504,import,45899173.0,2001
9504,import,56961709.0,2002
9504,import,67943729.0,2003
9504,import,68377921.0,2004
9504,import,74891929.0,2005
9504,import,79660001.0,2006
9504,import,90716469.0,2007
9504,import,102199582.0,2008
9504,import,83081036.0,2009
9504,import,70165870.0,2010
9504,import,58906208.0,2011
9504,import,51894457.0,2012
9504,import,54139283.0,2013
9504,import,60830392.0,2014
9504,import,62166448.0,2015
9504,import,57114556.0,2016
9504,import,66150242.0,2017
9505,export,4820354.0,1996
9505,export,5267144.0,1997
9505,export,7613277.0,1998
9505,export,4029459.0,1999
9505,export,4322071.0,2000
9505,export,4657439.0,2001
9505,export,7256569.0,2002
9505,export,5572473.0,2003
9505,export,8270779.0,2004
9505,export,7484652.0,2005
9505,export,6067375.0,2006
9505,export,6161209.0,2007
9505,export,5932194.0,2008
9505,export,4836679.0,2009
9505,export,5466046.0,2010
9505,export,6884709.0,2011
9505,export,7797334.0,2012
9505,export,8468503.0,2013
9505,export,6771627.0,2014
9505,export,7082874.0,2015
9505,export,6363514.0,2016
9505,export,6864267.0,2017
9505,import,25181208.0,1996
9505,import,24486219.0,1997
9505,import,29521363.0,1998
9505,import,34337668.0,1999
9505,import,46240859.0,2000
9505,import,42723307.0,2001
9505,import,49616979.0,2002
9505,import,56092746.0,2003
9505,import,61058353.0,2004
9505,import,59667297.0,2005
9505,import,61311522.0,2006
9505,import,58668487.0,2007
9505,import,56389337.0,2008
9505,import,48684932.0,2009
9505,import,55376326.0,2010
9505,import,45730504.0,2011
9505,import,49452213.0,2012
9505,import,52782882.0,2013
9505,import,54885725.0,2014
9505,import,57971476.0,2015
9505,import,63283932.0,2016
9505,import,61278449.0,2017
9506,export,17054912.0,1996
9506,export,16583261.0,1997
9506,export,31456255.0,1998
9506,export,76441095.0,1999
9506,export,20222885.0,2000
9506,export,20218342.0,2001
9506,export,18735420.0,2002
9506,export,15939380.0,2003
9506,export,16134134.0,2004
9506,export,18961356.0,2005
9506,export,22898773.0,2006
9506,export,29832114.0,2007
9506,export,26647480.0,2008
9506,export,25045890.0,2009
9506,export,28058225.0,2010
9506,export,32315646.0,2011
9506,export,32244850.0,2012
9506,export,33627892.0,2013
9506,export,42880412.0,2014
9506,export,50166594.0,2015
9506,export,39147450.0,2016
9506,export,46374923.0,2017
9506,import,76388335.0,1996
9506,import,80624349.0,1997
9506,import,83104433.0,1998
9506,import,79303305.0,1999
9506,import,97445744.0,2000
9506,import,107679280.0,2001
9506,import,126893906.0,2002
9506,import,138170080.0,2003
9506,import,189757861.0,2004
9506,import,205207382.0,2005
9506,import,216823283.0,2006
9506,import,250957826.0,2007
9506,import,208541876.0,2008
9506,import,155122086.0,2009
9506,import,185238206.0,2010
9506,import,176865203.0,2011
9506,import,167051977.0,2012
9506,import,175247636.0,2013
9506,import,201526205.0,2014
9506,import,205549147.0,2015
9506,import,226451493.0,2016
9506,import,203167229.0,2017
9507,export,1752988.0,1996
